:START_ID,:END_ID,relation,concepts,synsets,numeric_id,:TYPE
계좌 정보를 통지한다.,계좌 정보,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],372,Relation
계좌 정보를 통지한다.,통지자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],373,Relation
각자,세금,부담한다,"['shoulder duty', 'take responsibility', 'assume obligation', 'bear cost']",[],374,Relation
세금을 각자 부담한다.,납세 의무가 개인별로 발생한다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],375,Relation
각자가 세금을 부담한다.,각자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],376,Relation
각자가 세금을 부담한다.,세금,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],377,Relation
제67조,등기,등기에 협력한다,"['facilitate process', 'help completion', 'support documentation', 'assist registration', 'contribute action']",[],378,Relation
등기 절차가 시작된다.,협력한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],379,Relation
직원,고용,고용이 승계된다,"['labor inheritance', 'staff transition', 'job succession', 'workforce continuity', 'employment transfer']",[],380,Relation
직원을 고용한다.,고용을 승계한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],381,Relation
고용을 승계한다.,직원,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],382,Relation
매수인,감사,감사를 선임한다,"['appoint auditor', 'assign inspector', 'select overseer', 'designate reviewer']",[],383,Relation
매수인이 감사를 선임한다.,감사가 회사의 회계 및 업무를 감사한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],384,Relation
매수인이 감사를 선임한다.,감사가 회사의 회계 및 업무를 감사할 수 있다.,때문에,"['cause', 'result of', 'basis for', 'reason', 'due to']",[],385,Relation
매수인이 감사를 선임한다.,매수인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],386,Relation
매수인이 감사를 선임한다.,감사,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],387,Relation
제70조,문서를 인도한다,규정한다,"['establish rules', 'define', 'prescribe', 'determine', 'set out']",[],388,Relation
문서를 작성한다.,문서를 인도한다.,이전,"['move', 'shift', 'transfer', 'handover', 'transition']",[],389,Relation
문서를 인도한다.,문서,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],390,Relation
제5장 거래종결 후 사항,거래종결 이후 발생하는 사항,규정한다,"['establish rules', 'define', 'prescribe', 'determine', 'set out']",[],391,Relation
거래가 종결된다.,각 당사자는 상대방에게 필요한 서류를 제출한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],392,Relation
각 당사자가 상대방에게 필요한 서류를 제출한다.,거래의 완결이 확인된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],393,Relation
거래의 완결이 확인된다.,잔금이 지급된다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],394,Relation
제5장은 거래종결 후의 사항을 규정한다.,제5장,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],395,Relation
제5장은 거래종결 후의 사항을 규정한다.,거래종결 후의 사항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],396,Relation
전환 지원을 시작한다.,3개월간 지원한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],397,Relation
전환 지원을 3개월간 지원한다.,전환 지원,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],398,Relation
배상,매매대금의 25%,한도를 가진다,"['constrain', 'limit', 'restrict', 'cap', 'set boundary']",[],399,Relation
매매대금의 25%로 배상 한도를 제한한다.,배상액이 매매대금의 25%를 초과하지 않는다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],400,Relation
배상 한도가 매매대금의 25%로 제한된다.,배상 한도,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],401,Relation
배상 한도가 매매대금의 25%로 제한된다.,매매대금,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],402,Relation
적시 통지,관련 권리 자동 소멸,불이행 시,"['default', 'failure event', 'violation', 'breach', 'noncompliance']",[],403,Relation
진술보증 위반 관련 통지,청구권 소멸,실패 시,"['upon failing', 'on failure', 'if unsuccessful', 'when not achieved']",[],404,Relation
통지 기한,통지 기한,엄격히 해석된다,"['limited understanding', 'precise definition', 'strict interpretation', 'literal analysis', 'narrow reading']",[],405,Relation
제7조의 적시 통지를 하지 못한 경우,관련 권리가 자동 소멸한다,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],406,Relation
진술보증 위반 관련 통지를 놓친 경우,청구권이 소멸한다,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],407,Relation
통지 기한은 엄격히 해석된다,통지 실패 시 권리 소멸 조항이 적용된다,동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],408,Relation
제7조의 적시 통지를 하지 못한 경우 관련 권리가 자동 소멸된다.,제7조,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],409,Relation
제7조의 적시 통지를 하지 못한 경우 관련 권리가 자동 소멸된다.,권리,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],410,Relation
진술보증 위반 관련 통지를 놓친 경우 청구권이 소멸된다.,진술보증,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],411,Relation
진술보증 위반 관련 통지를 놓친 경우 청구권이 소멸된다.,통지,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],412,Relation
진술보증 위반 관련 통지를 놓친 경우 청구권이 소멸된다.,청구권,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],413,Relation
통지 기한은 엄격히 해석된다.,통지 기한,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],414,Relation
어떤 사항을 인지한다.,그 사항에 대해 면책된다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],415,Relation
어떤 사항을 인지한다.,그 사항에 대해 면책된다.,때문에,"['cause', 'result of', 'basis for', 'reason', 'due to']",[],416,Relation
인지한 사항이 면책된다.,인지한 사항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],417,Relation
제75조,적극적 지원,경영을 지원한다,"['support operations', 'aid administration', 'facilitate leadership', 'assist management']",[],418,Relation
적극적으로 경영을 지원한다.,지원이 강화된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],419,Relation
경영을 적극적으로 지원한다.,경영,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],420,Relation
보상,서면,청구된다,"['부과된다', '요구된다', '요청된다', '징수된다']",[],421,Relation
보상을 청구한다.,서면으로 청구한다.,이전에,"['earlier than', 'preceding', 'before', 'prior to']",[],422,Relation
보상을 청구한다.,청구인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],423,Relation
손해배상액,채무,상계할 수 있다,"['compensate', 'neutralize', 'adjust', 'offset', 'counterbalance']",[],424,Relation
손해배상액이 산정된다.,손해배상액을 상계할 수 있다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],425,Relation
손해가 발생한다.,손해배상액을 산정한다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],426,Relation
상계할 사유가 존재한다.,손해배상액을 상계할 수 있다.,때문에,"['cause', 'result of', 'basis for', 'reason', 'due to']",[],427,Relation
손해배상액을 상계할 수 있다.,손해배상액,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],428,Relation
자산,매수인,귀속된다,"['belong to', 'affiliated with', 'assigned to', 'associated with', 'attributed to']",[],429,Relation
부채,매도인,귀속된다,"['belong to', 'affiliated with', 'assigned to', 'associated with', 'attributed to']",[],430,Relation
자산은 매수인에게 귀속된다.,부채는 매도인에게 귀속된다.,동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],431,Relation
자산이 귀속된다.,자산,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],432,Relation
자산이 귀속된다.,매수인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],433,Relation
부채가 귀속된다.,부채,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],434,Relation
부채가 귀속된다.,매도인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],435,Relation
기존 브랜드,브랜드,사용한다,"['employ', 'apply', 'exploit', 'utilize', 'make use of']",[],436,Relation
기존 브랜드가 존재한다.,기존 브랜드를 사용한다.,이전에,"['earlier than', 'preceding', 'before', 'prior to']",[],437,Relation
기존 브랜드를 사용한다.,새로운 브랜드를 개발하지 않는다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],438,Relation
기존 브랜드를 사용한다.,기존 브랜드,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],439,Relation
기존 배당,매도인,귀속된다,"['belong to', 'affiliated with', 'assigned to', 'associated with', 'attributed to']",[],440,Relation
기존 배당이 발생한다.,기존 배당이 매도인에게 귀속된다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],441,Relation
기존 배당이 매도인에게 귀속된다.,기존 배당,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],442,Relation
기존 배당이 매도인에게 귀속된다.,매도인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],443,Relation
연결재무제표,연결,포함된다,"['일원', '포함', '내포', '속하다', '소속']",[],444,Relation
연결이 이루어진다.,연결재무제표에 포함된다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],445,Relation
연결재무제표에 포함된다.,연결재무제표,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],446,Relation
당사자,시너지,협력한다,"['join forces', 'collaborate', 'work together', 'partner', 'cooperate']",[],447,Relation
시너지를 위해 협력한다.,시너지가 발생한다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],448,Relation
협력한다.,시너지,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],449,Relation
제83조,영업비밀,보호한다,"['지킨다', '안전하게 한다', '방어한다', '지지한다', '유지한다']",[],450,Relation
영업비밀을 보호한다.,비밀이 유지된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],451,Relation
영업비밀을 보호한다.,영업비밀,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],452,Relation
공급망,공급망,유지된다,"['보존', '계속됨', '존속', '지속', '상태유지']",[],453,Relation
공급망이 중단된다.,공급망을 유지한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],454,Relation
공급망을 유지한다.,물품의 원활한 공급이 이루어진다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],455,Relation
공급망을 유지한다.,공급망,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],456,Relation
주체,연구개발,연구개발을 계속한다,"['ongoing development', 'continue improvement', 'sustain innovation', 'pursue advancement', 'maintain progress']",[],457,Relation
제85조가 시행된다.,연구개발을 계속한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],458,Relation
연구개발을 계속한다.,제85조,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],459,Relation
기업,사회적 책임,다한다,"['carry out', 'perform', 'fulfill', 'complete', 'accomplish']",[],460,Relation
CSR을 이행한다.,사회적 책임을 다한다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],461,Relation
제86조가 사회적 책임을 다한다는 내용을 규정한다.,제86조,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],462,Relation
제86조가 사회적 책임을 다한다는 내용을 규정한다.,사회적 책임,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],463,Relation
규제 대응,매수인,책임이 있다,"['담당', '의존', '소속', '부담', '의무']",[],464,Relation
규제 대응은 매수인 책임이다.,매수인은 규제와 관련된 문제에 대해 책임을 진다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],465,Relation
규제 대응은 매수인의 책임이다.,규제,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],466,Relation
규제 대응은 매수인의 책임이다.,매수인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],467,Relation
시설이 존재한다.,시설을 유지한다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],468,Relation
시설을 유지한다.,시설,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],469,Relation
분쟁,당사자,해결에 협력한다,"['assist', 'support', 'collaborate', 'work together', 'contribute']",[],470,Relation
분쟁이 발생한다.,분쟁 해결에 협력한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],471,Relation
분쟁이 발생한다.,분쟁 해결에 협력한다.,때문에,"['cause', 'result of', 'basis for', 'reason', 'due to']",[],472,Relation
제90조,추가 조정 없음,규정한다,"['establish rules', 'define', 'prescribe', 'determine', 'set out']",[],473,Relation
제90조가 규정되었다.,추가 조정은 없다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],474,Relation
제90조가 규정되었다.,추가 조정은 없다.,때문에,"['cause', 'result of', 'basis for', 'reason', 'due to']",[],475,Relation
제90조에서 추가 조정이 없다고 명시한다.,제90조,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],476,Relation
매도인에 대한 통지,등기우편,유효하려면 필요하다,"['requirement', 'dependency', 'qualification', 'prerequisite', 'necessary condition']",[],477,Relation
매수인에 대한 통지,이메일,가능하다,"['be feasible', 'be achievable', 'be possible', 'have potential', 'can do']",[],478,Relation
특별조항 관련 통지,등기우편,반드시 필요하다,"['requirement', 'obligation', 'necessity', 'indispensability', 'essential']",[],479,Relation
매도인에 대한 통지는 등기우편으로 해야 한다.,이 통지만이 유효하다.,동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],480,Relation
매수인에 대한 통지는 이메일로 가능하다.,매수인은 이메일로 통지를 받을 수 있다.,동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],481,Relation
특별조항 관련 통지는 반드시 등기우편으로 해야 한다.,특별조항에 대해 등기우편이 아닌 방식의 통지는 효력이 없다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],482,Relation
매도인에 대한 통지는 등기우편으로만 유효하다.,매도인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],483,Relation
매도인에 대한 통지는 등기우편으로만 유효하다.,등기우편,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],484,Relation
매수인에 대한 통지는 이메일로 가능하다.,매수인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],485,Relation
매수인에 대한 통지는 이메일로 가능하다.,이메일,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],486,Relation
특별조항 관련 통지는 반드시 등기우편으로 해야 한다.,특별조항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],487,Relation
특별조항 관련 통지는 반드시 등기우편으로 해야 한다.,등기우편,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],488,Relation
운전자본,거래종결 후,조정된다,"['regulate', 'control', 'adjust', 'adapt', 'change', 'modify']",[],489,Relation
거래가 종결된다.,운전자본을 조정한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],490,Relation
운전자본을 거래종결 후 조정한다.,운전자본,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],491,Relation
제93조,대한민국 법률,준거법으로 삼는다,"['apply as rule', 'rely on', 'base on', 'refer to', 'use as standard']",[],492,Relation
제93조가 존재한다.,준거법이 정해진다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],493,Relation
대한민국 법률에 따른다.,대한민국 법률이 준거법이 된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],494,Relation
제93조는 준거법을 대한민국 법률로 정한다.,제93조,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],495,Relation
제93조는 준거법을 대한민국 법률로 정한다.,대한민국 법률,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],496,Relation
서울중앙지방법원,제94조,관할이다,"['govern', 'oversee', 'administer', 'manage', 'supervise']",[],497,Relation
관할 법원이 서울중앙지방법원으로 정해졌다.,해당 사건은 서울중앙지방법원에서 심리된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],498,Relation
서울중앙지방법원이 관할이다.,서울중앙지방법원,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],499,Relation
제95조,중재,규정한다,"['establish rules', 'define', 'prescribe', 'determine', 'set out']",[],500,Relation
중재,우호적 해결,우선한다,"['have priority', 'take precedence', 'be prioritized', 'override', 'come before']",[],501,Relation
분쟁이 발생한다.,우호적 해결을 시도한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],502,Relation
우호적 해결을 시도한다.,중재 절차가 진행된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],503,Relation
수정,서면 합의,이루어진다,"['be composed of', 'be formed by', 'be made up of', 'consist of', 'comprise']",[],504,Relation
서면 합의가 이루어진다.,수정이 이루어진다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],505,Relation
제96조를 서면 합의로 수정한다.,제96조,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],506,Relation
제96조를 서면 합의로 수정한다.,서면 합의,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],507,Relation
일부,나머지,무효여도,"['unenforceability', 'nullification', 'invalidity', 'ineffectiveness']",[],508,Relation
나머지,일부,유효하다,"['be in force', 'be effective', 'apply', 'be valid', 'hold true']",[],509,Relation
일부가 무효이다.,나머지는 유효하다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],510,Relation
일부 조항이 무효가 된다.,일부 조항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],511,Relation
나머지 조항이 유효하게 유지된다.,나머지 조항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],512,Relation
권리 불행사,권리 포기,의미하지 않는다,"['exclude', 'not represent', 'lack meaning', 'not signify', 'have no implication']",[],513,Relation
권리를 행사하지 않는다.,권리를 포기한다.,이전,"['move', 'shift', 'transfer', 'handover', 'transition']",[],514,Relation
권리를 행사하지 않는다.,권리를 포기한 것이 아니다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],515,Relation
권리의 불행사가 권리의 포기를 의미하지 않는다.,권리,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],516,Relation
제99조,완전한 합의,구성한다,"['form', 'compose', 'constitute', 'build', 'make up', 'create']",[],517,Relation
완전한 합의를 구성한다.,완전 합의가 이루어진다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],518,Relation
완전한 합의를 구성한다.,완전한 합의,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],519,Relation
한국어본,다른 언어본,우선한다,"['have priority', 'take precedence', 'be prioritized', 'override', 'come before']",[],520,Relation
한국어본이 있다.,한국어본이 우선한다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],521,Relation
한국어본이 우선한다.,한국어본,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],522,Relation
부록,계약의 일부,이다,"['serve as', 'exist as', 'represent', 'be', 'function as']",[],523,Relation
부록이 존재한다.,부록도 계약의 일부이다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],524,Relation
부록이 계약의 일부가 된다.,부록,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],525,Relation
부록이 계약의 일부가 된다.,계약,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],526,Relation
각 1부씩 보관한다.,문서가 안전하게 저장된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],527,Relation
대리인,대리인,선임될 수 있다,"['be eligible', 'be chosen', 'be appointed', 'be selected', 'be nominated']",[],528,Relation
대리인을 선임할 수 있다.,대리인이 존재하게 된다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],529,Relation
대리인을 선임할 수 있다.,대리인,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],530,Relation
대리인을 선임할 수 있다.,선임자,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],531,Relation
계약 당사자가 약속을 한다.,성실히 이행한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],532,Relation
제104조를 성실히 이행한다.,제104조,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],533,Relation
제104조를 성실히 이행한다.,이행 주체,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],534,Relation
불가항력이 발생한다.,면책된다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],535,Relation
불가항력이 면책된다.,불가항력,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],536,Relation
제106조,공정하게,해석된다,"['be interpreted as', 'be considered as', 'be understood as', 'be seen as', 'be regarded as']",[],537,Relation
제106조를 해석한다.,공정하게 해석한다.,동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],538,Relation
제106조를 공정하게 해석한다.,제106조,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],539,Relation
기한을 엄수한다,기한이 도래한다,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],540,Relation
기한이 도래한다,기한을 엄수한다,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],541,Relation
기한을 엄수한다.,기한,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],542,Relation
공동비용,구성원,균분된다,"['distribute', 'divide', 'share', 'split', 'allocate']",[],543,Relation
공동비용이 발생한다.,공동비용을 균분한다.,결과로,"['lead to', 'consequence of', 'outcome of', 'produce', 'result from']",[],544,Relation
공동비용은 균분된다.,공동비용,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],545,Relation
공동비용은 균분된다.,균분,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],546,Relation
조항,필요시,보완된다,"['enhance', 'improve', 'reinforce', 'supplement', 'strengthen']",[],547,Relation
보완이 필요한 상황이 발생한다.,조항을 보완한다.,이후,"['subsequent to', 'following', 'succession', 'after', 'next']",[],548,Relation
보완이 필요한 상황이 발생한다.,조항을 보완한다.,때문에,"['cause', 'result of', 'basis for', 'reason', 'due to']",[],549,Relation
조항을 보완한다.,조항,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],550,Relation
주식회사 카파벤처스,계약,매도인이다,"['transfer ownership', 'assign rights', 'sell', 'provide goods']",[],551,Relation
주식회사 람다홀딩스,계약,매수인이다,"['buy', 'purchase', 'obtain', 'acquire', 'receive']",[],552,Relation
주식회사 카파벤처스,계약,대표이사가 서명한다,"['authorize', 'validate', 'approve', 'endorse', 'confirm']",[],553,Relation
주식회사 람다홀딩스,계약,대표이사가 서명한다,"['authorize', 'validate', 'approve', 'endorse', 'confirm']",[],554,Relation
서명,2025년 1월 1일,일자가 된다,"['integrate', 'unify', 'combine', 'merge', 'become one']",[],555,Relation
2025년 1월 1일에 서명을 한다.,매도인과 매수인의 대표이사가 서명란에 서명한다.,이전에,"['earlier than', 'preceding', 'before', 'prior to']",[],556,Relation
매도인과 매수인의 대표이사가 서명란에 서명한다.,서명이 완료된다.,동시에,"['at the same time', 'simultaneous', 'concurrent', 'synchrony']",[],557,Relation
주식회사 카파벤처스의 대표이사가 2025년 1월 1일에 서명한다.,주식회사 카파벤처스,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],558,Relation
주식회사 카파벤처스의 대표이사가 2025년 1월 1일에 서명한다.,대표이사,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],559,Relation
주식회사 람다홀딩스의 대표이사가 2025년 1월 1일에 서명한다.,주식회사 람다홀딩스,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],560,Relation
주식회사 람다홀딩스의 대표이사가 2025년 1월 1일에 서명한다.,대표이사,is participated by,"['be attended by', 'be engaged by', 'be joined by', 'be taken part by', 'be involved by']",[],561,Relation
