:START_ID,:END_ID,relation,concepts,synsets,numeric_id,:TYPE
각 당사자는 진술보증 사항에 중요한 변경이 발생한다,각 당사자는 즉시 상대방에게 통지한다,이후,"['after', 'later than', 'subsequent to', 'following', 'succeeding']",[],354,Relation
진술보증 사항에 중요한 변경이 발생한다,각 당사자는 즉시 상대방에게 통지한다,때문에,"['cause', 'reason', 'origin', 'source', 'basis']",[],355,Relation
각 당사자는 즉시 상대방에게 통지한다,진술보증 사항에 중요한 변경이 발생한다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],356,Relation
각 당사자가 진술보증 사항에 중요한 변경이 발생할 경우 즉시 상대방에게 통지한다,각 당사자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],357,Relation
각 당사자가 진술보증 사항에 중요한 변경이 발생할 경우 즉시 상대방에게 통지한다,진술보증 사항,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],358,Relation
각 당사자가 진술보증 사항에 중요한 변경이 발생할 경우 즉시 상대방에게 통지한다,상대방,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],359,Relation
매수인,매도인,통지해야 한다,"['disclose', 'communicate', 'notify', 'report', 'inform']",[],360,Relation
통지,하자의 구체적 내용,포함해야 한다,"['include', 'consist of', 'comprise', 'contain', 'encompass']",[],361,Relation
통지,예상 손해액,포함해야 한다,"['include', 'consist of', 'comprise', 'contain', 'encompass']",[],362,Relation
청구,통지 기한 도과,효력이 없다,"['null', 'unenforceable', 'invalid', 'ineffective', 'void']",[],363,Relation
매수인은 하자를 발견한 날로부터 14일 이내에 매도인에게 서면으로 통지해야 한다,매수인은 하자를 발견한 날,이전에,"['earlier than', 'preceding', 'prior to', 'before']",[],364,Relation
통지에는 하자의 구체적 내용과 예상 손해액이 포함되어야 한다,매수인은 매도인에게 서면으로 통지해야 한다,동시에,"['concurrently', 'at once', 'in parallel', 'simultaneously', 'together']",[],365,Relation
통지 기한을 도과한 청구는 효력이 없다,매수인이 하자를 발견한 날로부터 14일 이내에 서면으로 통지하지 않은 경우,때문에,"['cause', 'reason', 'origin', 'source', 'basis']",[],366,Relation
매수인은 하자를 발견한 날로부터 14일 이내에 매도인에게 서면으로 통지한다,매수인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],367,Relation
매수인은 하자를 발견한 날로부터 14일 이내에 매도인에게 서면으로 통지한다,하자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],368,Relation
매수인은 하자를 발견한 날로부터 14일 이내에 매도인에게 서면으로 통지한다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],369,Relation
통지에는 하자의 구체적 내용과 예상 손해액이 포함된다,통지,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],370,Relation
통지에는 하자의 구체적 내용과 예상 손해액이 포함된다,하자의 구체적 내용,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],371,Relation
통지에는 하자의 구체적 내용과 예상 손해액이 포함된다,예상 손해액,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],372,Relation
통지 기한을 도과한 청구는 효력이 없다,통지 기한을 도과한 청구,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],373,Relation
매도인,제공한 모든 정보의 정확성을 위해 최선을 다했음,확인한다,"['authenticate', 'verify', 'validate', 'confirm', 'check']",[],374,Relation
매도인은 제공한 모든 정보의 정확성을 위해 최선을 다했다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],375,Relation
매도인은 제공한 모든 정보의 정확성을 위해 최선을 다했다,제공한 모든 정보,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],376,Relation
모든 재무 정보,일관된 회계 기준,작성되었다,"['created', 'composed', 'produced', 'generated', 'written']",[],377,Relation
모든 재무 정보가 일관된 회계 기준에 따라 작성되었다.,모든 재무 정보,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],378,Relation
모든 재무 정보가 일관된 회계 기준에 따라 작성되었다.,일관된 회계 기준,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],379,Relation
제50조 (예측 정보),제공된 사업계획 및 예측,설명함,"['explain', 'elucidate', 'clarify', 'describe', 'interpret']",[],380,Relation
제공된 사업계획 및 예측,합리적인 가정,기초함,"['foundation', 'support', 'groundwork', 'basis', 'underpinning']",[],381,Relation
제공된 사업계획 및 예측,성실하게,작성됨,"['created', 'composed', 'produced', 'generated', 'written']",[],382,Relation
제공된 사업계획 및 예측은 합리적인 가정에 기초하여 성실하게 작성되었다,예측 정보가 신뢰할 만하다,때문에,"['cause', 'reason', 'origin', 'source', 'basis']",[],383,Relation
제50조는 예측 정보에 대해 설명한다,제50조,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],384,Relation
제50조는 예측 정보에 대해 설명한다,예측 정보,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],385,Relation
제50조는 제공된 사업계획 및 예측이 합리적인 가정에 기초하여 성실하게 작성되었다고 명시한다,제50조,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],386,Relation
제50조는 제공된 사업계획 및 예측이 합리적인 가정에 기초하여 성실하게 작성되었다고 명시한다,사업계획,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],387,Relation
제50조는 제공된 사업계획 및 예측이 합리적인 가정에 기초하여 성실하게 작성되었다고 명시한다,예측,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],388,Relation
제50조는 제공된 사업계획 및 예측이 합리적인 가정에 기초하여 성실하게 작성되었다고 명시한다,합리적인 가정,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],389,Relation
거래종결,본 계약 체결일로부터 30일 이내,이루어지는 시기,"['interval', 'phase', 'timeframe', 'period', 'duration']",[],390,Relation
거래종결,당사자들이 합의한 날,이루어지는 시기,"['interval', 'phase', 'timeframe', 'period', 'duration']",[],391,Relation
본 계약 체결일이 있다,거래종결은 본 계약 체결일로부터 30일 이내에 이루어진다,이후,"['after', 'later than', 'subsequent to', 'following', 'succeeding']",[],392,Relation
당사자들이 거래종결 날짜에 합의한다,거래종결은 당사자들이 합의한 날에 이루어진다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],393,Relation
거래종결은 본 계약 체결일로부터 30일 이내에 이루어진다,거래종결,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],394,Relation
거래종결은 본 계약 체결일로부터 30일 이내에 이루어진다,본 계약 체결일,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],395,Relation
거래종결은 당사자들이 합의한 날에 이루어진다,거래종결,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],396,Relation
거래종결은 당사자들이 합의한 날에 이루어진다,당사자들,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],397,Relation
거래종결은 당사자들이 합의한 날에 이루어진다,합의한 날,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],398,Relation
매수인,종결 전제조건,거래종결 의무가 발생하기 위한 전제조건을 갖춰야 한다,"['condition', 'prerequisite', 'precondition', 'requirement', 'necessity']",[],399,Relation
매도인 진술보증,거래종결 의무 발생 조건,중요한 측면에서 정확해야 한다,"['exactness', 'correctness', 'precision', 'accuracy']",[],400,Relation
중요한 부정적 변동,거래종결 의무 발생 조건,없어야 한다,"['forbid', 'exclude', 'prohibit', 'ban', 'disallow']",[],401,Relation
필요한 정부 승인,거래종결 의무 발생 조건,취득해야 한다,"['must obtain', 'require', 'mandatory acquisition', 'need to acquire']",[],402,Relation
매도인의 진술보증이 중요한 측면에서 정확할 것,매수인의 거래종결 의무가 발생한다,이전에,"['earlier than', 'preceding', 'prior to', 'before']",[],403,Relation
중요한 부정적 변동이 없을 것,매수인의 거래종결 의무가 발생한다,이전에,"['earlier than', 'preceding', 'prior to', 'before']",[],404,Relation
필요한 정부 승인을 취득할 것,매수인의 거래종결 의무가 발생한다,이전에,"['earlier than', 'preceding', 'prior to', 'before']",[],405,Relation
매수인의 거래종결 의무가 발생한다,매수인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],406,Relation
매도인의 진술보증이 중요한 측면에서 정확하다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],407,Relation
매도인의 진술보증이 중요한 측면에서 정확하다,진술보증,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],408,Relation
필요한 정부 승인을 취득한다,정부 승인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],409,Relation
매도인,매수인의 진술보증이 정확함,거래종결 의무가 발생하는 조건,"['closing requirement', 'trigger condition', 'contract fulfillment', 'obligation activation']",[],410,Relation
매도인,매매대금이 준비됨,거래종결 의무가 발생하는 조건,"['closing requirement', 'trigger condition', 'contract fulfillment', 'obligation activation']",[],411,Relation
매수인의 진술보증이 정확할 것,매도인의 거래종결 의무가 발생한다,이전,"['preceding', 'prior', 'earlier', 'before']",[],412,Relation
매매대금이 준비될 것,매도인의 거래종결 의무가 발생한다,이전,"['preceding', 'prior', 'earlier', 'before']",[],413,Relation
매도인의 거래종결 의무가 발생한다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],414,Relation
매수인의 진술보증이 정확하다,매수인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],415,Relation
매매대금이 준비된다,매매대금,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],416,Relation
거래종결,서울특별시 강남구 소재 매도인의 사무실,이루어지다,"['take place', 'be formed', 'happen', 'occur']",[],417,Relation
거래종결이 서울특별시 강남구 소재 매도인의 사무실에서 이루어졌다,거래종결,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],418,Relation
거래종결이 서울특별시 강남구 소재 매도인의 사무실에서 이루어졌다,서울특별시 강남구,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],419,Relation
거래종결이 서울특별시 강남구 소재 매도인의 사무실에서 이루어졌다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],420,Relation
거래종결이 서울특별시 강남구 소재 매도인의 사무실에서 이루어졌다,매도인의 사무실,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],421,Relation
매도인,주권,인도한다,"['direct', 'lead', 'conduct', 'steer', 'guide']",[],422,Relation
매도인,주주명부,인도한다,"['direct', 'lead', 'conduct', 'steer', 'guide']",[],423,Relation
매도인,이사회 결의서,인도한다,"['direct', 'lead', 'conduct', 'steer', 'guide']",[],424,Relation
주권,거래종결,인도 시점,"['point in time', 'place', 'location', 'spatial context', 'temporal reference']",[],425,Relation
주주명부,거래종결,인도 시점,"['point in time', 'place', 'location', 'spatial context', 'temporal reference']",[],426,Relation
이사회 결의서,거래종결,인도 시점,"['point in time', 'place', 'location', 'spatial context', 'temporal reference']",[],427,Relation
"매도인은 거래종결 시 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다",거래종결이 이루어진다,이후,"['after', 'later than', 'subsequent to', 'following', 'succeeding']",[],428,Relation
"매도인은 거래종결 시 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다",매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],429,Relation
"매도인은 거래종결 시 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다",거래종결,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],430,Relation
"매도인은 거래종결 시 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다",주권,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],431,Relation
"매도인은 거래종결 시 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다",주주명부,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],432,Relation
"매도인은 거래종결 시 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다",이사회 결의서,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],433,Relation
"매도인은 거래종결 시 주권, 주주명부, 이사회 결의서 등 필요 서류를 인도한다",필요 서류,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],434,Relation
매수인,대상회사의 이사로 선임한다,지명한 자를,"['designate', 'nominate', 'choose', 'appoint', 'select']",[],435,Relation
거래종결,매수인이 지명한 자를 대상회사의 이사로 선임한다,동시에,"['concurrently', 'at once', 'in parallel', 'simultaneously', 'together']",[],436,Relation
거래종결과 동시에 매수인이 지명한 자를 대상회사의 이사로 선임한다,거래종결,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],437,Relation
거래종결과 동시에 매수인이 지명한 자를 대상회사의 이사로 선임한다,매수인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],438,Relation
거래종결과 동시에 매수인이 지명한 자를 대상회사의 이사로 선임한다,매수인이 지명한 자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],439,Relation
거래종결과 동시에 매수인이 지명한 자를 대상회사의 이사로 선임한다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],440,Relation
거래종결과 동시에 매수인이 지명한 자를 대상회사의 이사로 선임한다,이사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],441,Relation
양 당사자,종결 확인서,작성하여 서명한다,"['authorize', 'sign', 'endorse', 'validate', 'approve']",[],442,Relation
거래종결 시 종결 확인서를 작성한다,양 당사자가 종결 확인서에 서명한다,이후,"['after', 'later than', 'subsequent to', 'following', 'succeeding']",[],443,Relation
양 당사자는 거래종결 시 종결 확인서를 작성한다,양 당사자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],444,Relation
양 당사자는 거래종결 시 종결 확인서를 작성한다,거래종결,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],445,Relation
양 당사자는 거래종결 시 종결 확인서를 작성한다,종결 확인서,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],446,Relation
양 당사자는 거래종결 시 종결 확인서에 서명한다,양 당사자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],447,Relation
양 당사자는 거래종결 시 종결 확인서에 서명한다,거래종결,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],448,Relation
양 당사자는 거래종결 시 종결 확인서에 서명한다,종결 확인서,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],449,Relation
대상회사,매수인,기재한다,"['register', 'write down', 'document', 'note down', 'record']",[],450,Relation
거래종결 즉시 대상회사는 주주명부에 매수인을 기재한다,거래종결이 이루어진다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],451,Relation
거래종결이 이루어진다,대상회사는 주주명부에 매수인을 기재한다,이후,"['after', 'later than', 'subsequent to', 'following', 'succeeding']",[],452,Relation
대상회사는 거래종결 즉시 주주명부에 매수인을 기재한다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],453,Relation
대상회사는 거래종결 즉시 주주명부에 매수인을 기재한다,거래종결,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],454,Relation
대상회사는 거래종결 즉시 주주명부에 매수인을 기재한다,주주명부,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],455,Relation
대상회사는 거래종결 즉시 주주명부에 매수인을 기재한다,매수인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],456,Relation
거래종결,경영권과 통제권,동시에 이전된다,"['simultaneous', 'synchronous', 'concurrent', 'coincident', 'co-occurring']",[],457,Relation
경영권과 통제권,매수인,이전 대상,"['predecessor', 'former', 'previous', 'antecedent', 'prior']",[],458,Relation
경영권과 통제권,대상회사,이전 주체,"['prior entity', 'predecessor', 'origin', 'former agent']",[],459,Relation
거래종결과 동시에 대상회사에 대한 경영권과 통제권이 매수인에게 이전된다,거래종결,동시에,"['concurrently', 'at once', 'in parallel', 'simultaneously', 'together']",[],460,Relation
거래종결,대상회사에 대한 경영권과 통제권이 매수인에게 이전된다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],461,Relation
거래종결과 동시에 대상회사에 대한 경영권과 통제권이 매수인에게 이전된다,거래종결,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],462,Relation
거래종결과 동시에 대상회사에 대한 경영권과 통제권이 매수인에게 이전된다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],463,Relation
거래종결과 동시에 대상회사에 대한 경영권과 통제권이 매수인에게 이전된다,경영권,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],464,Relation
거래종결과 동시에 대상회사에 대한 경영권과 통제권이 매수인에게 이전된다,통제권,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],465,Relation
거래종결과 동시에 대상회사에 대한 경영권과 통제권이 매수인에게 이전된다,매수인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],466,Relation
일방,정당한 사유 없이,거래종결을 거부함,"['deny', 'decline', 'reject', 'refuse', 'oppose', 'withhold consent']",[],467,Relation
상대방,일방이 거래종결을 거부할 경우,계약을 해제함,"['revoke deal', 'annul arrangement', 'cancel agreement', 'dissolve pact', 'terminate contract']",[],468,Relation
상대방,일방이 거래종결을 거부할 경우,손해배상을 청구함,"['request indemnity', 'seek damages', 'file a lawsuit', 'claim compensation', 'demand restitution']",[],469,Relation
일방이 정당한 사유 없이 거래종결을 거부할 경우,상대방은 계약을 해제하고 손해배상을 청구할 수 있다,때문에,"['cause', 'reason', 'origin', 'source', 'basis']",[],470,Relation
일방이 정당한 사유 없이 거래종결을 거부한다,일방,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],471,Relation
상대방이 계약을 해제한다,상대방,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],472,Relation
상대방이 손해배상을 청구한다,상대방,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],473,Relation
각 당사자,거래종결 전제조건,포기할 수 있다,"['surrender', 'relinquish', 'abandon', 'give up', 'let go of']",[],474,Relation
각 당사자는 자신을 위한 거래종결 전제조건을 포기할 수 있다,거래종결이 이루어진다,이후,"['after', 'later than', 'subsequent to', 'following', 'succeeding']",[],475,Relation
각 당사자는 자신을 위한 거래종결 전제조건을 포기할 수 있다.,각 당사자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],476,Relation
각 당사자는 자신을 위한 거래종결 전제조건을 포기할 수 있다.,거래종결 전제조건,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],477,Relation
양 당사자,거래종결 후 발생하는 행정적 사항,상호 협력한다,"['joint effort', 'collaborate', 'work together', 'partnership', 'cooperate']",[],478,Relation
거래종결 후 발생하는 행정적 사항이 있다,양 당사자는 상호 협력한다,이후,"['after', 'later than', 'subsequent to', 'following', 'succeeding']",[],479,Relation
거래종결 후 발생하는 행정적 사항이 있다,양 당사자는 상호 협력한다,때문에,"['cause', 'reason', 'origin', 'source', 'basis']",[],480,Relation
양 당사자는 거래종결 후 발생하는 행정적 사항에 대해 상호 협력한다.,양 당사자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],481,Relation
양 당사자는 거래종결 후 발생하는 행정적 사항에 대해 상호 협력한다.,거래종결 후 발생하는 행정적 사항,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],482,Relation
하자,독립된 제3자 전문기관,검증을 거쳐야 한다,"['must be confirmed', 'undergo testing', 'require validation', 'need verification']",[],483,Relation
검증 기관,양 당사자,선정한다,"['designate', 'choose', 'appoint', 'pick', 'select']",[],484,Relation
검증 기관 선정,대한상사중재원,지정한다,"['designate', 'select', 'assign', 'appoint', 'nominate']",[],485,Relation
검증 절차,15영업일,소요된다,"['require', 'need', 'demand', 'necessitate', 'involve']",[],486,Relation
검증 절차 소요 기간,30영업일,연장될 수 있다,"['prolong', 'lengthen', 'extend', 'continue']",[],487,Relation
검증 비용,매도인,부담한다,"['bear', 'take charge of', 'handle', 'cover costs', 'assume responsibility']",[],488,Relation
검증 비용,매수인,부담한다,"['bear', 'take charge of', 'handle', 'cover costs', 'assume responsibility']",[],489,Relation
제15조의 확인실사에서 하자가 발견되었다,하자는 독립된 제3자 전문기관의 검증을 거쳐야 한다,때문에,"['cause', 'reason', 'origin', 'source', 'basis']",[],490,Relation
양 당사자가 합의하여 검증 기관을 선정한다,검증 기관이 선정된다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],491,Relation
양 당사자가 검증 기관 선정에 합의하지 못한다,대한상사중재원이 검증 기관을 지정한다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],492,Relation
검증 절차가 진행된다,통상 15영업일이 소요된다,시간적 이전,"['before', 'preceding', 'antecedent to', 'earlier than', 'prior to']",[],493,Relation
검증 절차가 복잡한 사안인 경우,검증 절차가 30영업일까지 연장될 수 있다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],494,Relation
하자가 확인되었다,검증 비용을 매도인이 부담한다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],495,Relation
하자가 확인되지 않았다,검증 비용을 매수인이 부담한다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],496,Relation
하자는 독립된 제3자 전문기관의 검증을 거쳐야 한다,하자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],497,Relation
하자는 독립된 제3자 전문기관의 검증을 거쳐야 한다,독립된 제3자 전문기관,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],498,Relation
검증 기관은 양 당사자가 합의하여 선정한다,검증 기관,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],499,Relation
검증 기관은 양 당사자가 합의하여 선정한다,양 당사자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],500,Relation
대한상사중재원이 검증 기관을 지정한다,대한상사중재원,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],501,Relation
대한상사중재원이 검증 기관을 지정한다,검증 기관,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],502,Relation
검증 절차는 통상 15영업일이 소요된다,검증 절차,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],503,Relation
검증 절차는 통상 15영업일이 소요된다,15영업일,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],504,Relation
검증 절차는 복잡한 사안의 경우 30영업일까지 연장될 수 있다,검증 절차,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],505,Relation
검증 절차는 복잡한 사안의 경우 30영업일까지 연장될 수 있다,복잡한 사안,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],506,Relation
검증 절차는 복잡한 사안의 경우 30영업일까지 연장될 수 있다,30영업일,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],507,Relation
검증 비용은 하자가 확인된 경우 매도인이 부담한다,검증 비용,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],508,Relation
검증 비용은 하자가 확인된 경우 매도인이 부담한다,하자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],509,Relation
검증 비용은 하자가 확인된 경우 매도인이 부담한다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],510,Relation
검증 비용은 하자가 확인되지 않은 경우 매수인이 부담한다,검증 비용,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],511,Relation
검증 비용은 하자가 확인되지 않은 경우 매수인이 부담한다,하자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],512,Relation
검증 비용은 하자가 확인되지 않은 경우 매수인이 부담한다,매수인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],513,Relation
매도인,매매대금 수령 계좌 정보,통지한다,"['communicate', 'notify', 'report', 'announce', 'inform']",[],514,Relation
매도인,거래종결 5영업일 전,통지 시점은,"['time reference', 'notification moment', 'event timing', 'temporal marker']",[],515,Relation
매도인은 거래종결 5영업일 전까지 매매대금 수령 계좌 정보를 통지한다,거래종결이 이루어진다,이전에,"['earlier than', 'preceding', 'prior to', 'before']",[],516,Relation
매도인이 거래종결 5영업일 전까지 매매대금 수령 계좌 정보를 통지한다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],517,Relation
매도인이 거래종결 5영업일 전까지 매매대금 수령 계좌 정보를 통지한다,거래종결 5영업일 전,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],518,Relation
매도인이 거래종결 5영업일 전까지 매매대금 수령 계좌 정보를 통지한다,매매대금 수령 계좌 정보,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],519,Relation
거래,매도인,관련된 양도소득세 부담자,"['financial responsibility', 'tax subject', 'tax obligation', 'liable party', 'taxpayer']",[],520,Relation
거래,매수인,관련된 취득세 부담자,"['tax obligation holder', 'taxpayer', 'liable entity', 'responsible party']",[],521,Relation
거래와 관련된 양도소득세는 매도인이 부담한다,취득세는 매수인이 각각 부담한다,이후,"['after', 'later than', 'subsequent to', 'following', 'succeeding']",[],522,Relation
양도소득세는 거래와 관련하여 매도인이 부담한다,양도소득세,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],523,Relation
양도소득세는 거래와 관련하여 매도인이 부담한다,거래,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],524,Relation
양도소득세는 거래와 관련하여 매도인이 부담한다,매도인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],525,Relation
취득세는 거래와 관련하여 매수인이 부담한다,취득세,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],526,Relation
취득세는 거래와 관련하여 매수인이 부담한다,거래,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],527,Relation
취득세는 거래와 관련하여 매수인이 부담한다,매수인,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],528,Relation
양 당사자,관련 등기 절차,협력한다,"['coordinate', 'collaborate', 'work together', 'cooperate', 'unite']",[],529,Relation
양 당사자는 필요한 경우 관련 등기 절차에 협력한다,양 당사자,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],530,Relation
양 당사자는 필요한 경우 관련 등기 절차에 협력한다,관련 등기 절차,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],531,Relation
대상회사,전 직원,통지한다,"['communicate', 'notify', 'report', 'announce', 'inform']",[],532,Relation
통지 내용,경영권 변경,내용이다,"['information', 'topic', 'content', 'essence', 'subject matter']",[],533,Relation
통지 시점,거래종결 후 즉시,시점이다,"['point', 'viewpoint', 'perspective', 'moment', 'standpoint']",[],534,Relation
거래종결,대상회사는 전 직원에게 경영권 변경을 통지한다,이후,"['after', 'later than', 'subsequent to', 'following', 'succeeding']",[],535,Relation
거래종결,대상회사는 전 직원에게 경영권 변경을 통지한다,결과로,"['produce', 'result in', 'lead to', 'outcome of', 'cause']",[],536,Relation
대상회사는 거래종결 후 즉시 전 직원에게 경영권 변경을 통지한다,대상회사,is participated by,"['involvement', 'membership', 'engagement', 'inclusion', 'participation']",[],537,Relation
